Tue Jun  9 19:00:37 2020    GW-profile

         14994 function calls (14238 primitive calls) in 0.015 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\cvx_attr2constr.py:92(apply)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\cvx_attr2constr.py:164(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\cvx_attr2constr.py:152(invert)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\matrix_stuffing.py:25(extract_mip_idx)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\utilities.py:38(lower_equality)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\utilities\coeff_extractor.py:35(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\dcp2cone\dcp2cone.py:38(apply)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\canonicalization.py:51(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\canonicalization.py:55(apply)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\canonicalization.py:77(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\canonicalization.py:79(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\canonicalization.py:76(invert)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:29(dims_to_solver_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:40(tri_to_full)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:147(psd_format_mat)
        1    0.000    0.000    0.004    0.004 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:183(_prepare_data_and_inv_data)
        1    0.000    0.000    0.006    0.006 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:207(apply)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:242(invert)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\scs_conif.py:277(solve_via_data)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:56(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:57(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:61(matmul)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:53(as_block_diag_linear_operator)
        1    0.000    0.000    0.004    0.004 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\conic_solvers\conic_solver.py:129(format_constraints)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\utilities.py:28(extract_dual_value)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\flip_objective.py:29(apply)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\flip_objective.py:50(invert)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:47(_reductions_for_problem_class)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:167(<genexpr>)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:118(construct_solving_chain)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:247(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxpy\reductions\solvers\solving_chain.py:289(solve_via_data)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\scs\__init__.py:14(solve)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:349(adj)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:398(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:416(__contains__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:430(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:666(nodes)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:1242(edges)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:1424(is_multigraph)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:1428(is_directed)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\graph.py:1827(nbunch_iter)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\coreviews.py:50(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:167(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:171(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:174(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:649(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:649(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:642(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:906(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\reportviews.py:933(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\function.py:1142(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\classes\function.py:1091(selfloop_edges)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\convert_matrix.py:686(to_scipy_sparse_matrix)
        1    0.000    0.000    0.001    0.001 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\networkx\linalg\graphmatrix.py:108(adjacency_matrix)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\algorithms\max_cut.py:70(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\algorithms\max_cut.py:71(<setcomp>)
        1    0.000    0.000    0.015    0.015 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\algorithms\max_cut.py:51(goemans_williamson_weighted)
        1    0.000    0.000    0.014    0.014 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\algorithms\max_cut.py:75(_solve_cut_vector_program)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\algorithms\max_cut.py:101(_recover_cut)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Anaconda3\envs\bep_qiskit\lib\site-packages\cvxgraphalgs\structures\cut.py:15(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\GW.py:19(cut_to_bitstring)
        1    0.000    0.000    0.000    0.000 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\GW.py:31(<listcomp>)
        1    0.000    0.000    0.015    0.015 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\GW.py:10(find_cut)
        1    0.000    0.000    0.015    0.015 C:\Users\joost\Documents\GitHub\bep\Implementation\ZhouClass\GW.py:15(find_bitstring)
        1    0.000    0.000    0.015    0.015 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat_pass1}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_matmat_pass2}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_tocsc}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_eliminate_zeros}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.015    0.015 {built-in method builtins.exec}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'diagonal' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _scs.csolve}
        1    0.000    0.000    0.000    0.000 {method 'normal' of 'numpy.random.mtrand.RandomState' objects}


